City,Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Internet Service,Online Security,Device Protection,Tech Support,Streaming TV,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges
1.125028806241597,0.9906579693175857,-0.440327089412664,1.0356168260670764,1.8277693346647275,1.3273654847539706,0.32718938968958156,1.1168958389879344,0.17283539015269764,1.408012269782,1.2454405385795932,1.3969629310430347,-1.1126316462328174,1.5745865451350334,-1.2063611658909752,-0.5370258896309625,0.9889627507661827,1.6745047699210647
-1.2406911642205405,0.9906579693175857,-0.440327089412664,-0.9656081041070596,-0.5471149893120582,-0.26164900502213034,-3.0563338283944432,0.06266610210697406,-1.1836137879207056,-0.9178374556366102,1.2454405385795932,1.3969629310430347,-1.1126316462328174,-0.82673477028235,-1.2063611658909752,0.39980518352332395,-0.9655753193646899,-0.5562493504923754
-0.1006999301320742,-1.0094301272202446,-0.440327089412664,1.0356168260670764,-0.5471149893120582,1.4495973685829016,0.32718938968958156,1.1168958389879344,0.17283539015269764,-0.9178374556366102,1.2454405385795932,1.3969629310430347,-1.1126316462328174,1.5745865451350334,-1.2063611658909752,-0.5370258896309625,0.8443668221085419,1.7710807060315221
-0.631002259081305,0.9906579693175857,-0.440327089412664,-0.9656081041070596,-0.5471149893120582,-1.1987601143772668,0.32718938968958156,-0.9915636347739862,0.17283539015269764,-0.9178374556366102,-1.0269875536081858,-0.9242665895369795,-1.1126316462328174,-0.82673477028235,-1.2063611658909752,0.39980518352332395,0.6482482062280629,-0.903662419885614
1.2171172346220023,-1.0094301272202446,-0.440327089412664,1.0356168260670764,-0.5471149893120582,0.6754621043330061,-3.0563338283944432,0.06266610210697406,-1.1836137879207056,1.408012269782,-1.0269875536081858,-0.9242665895369795,1.1466885201862331,-0.82673477028235,-1.2063611658909752,-1.473856962785249,-0.8026971468537838,-0.09377459020097596
1.506084371953619,-1.0094301272202446,2.271039016322759,1.0356168260670764,-0.5471149893120582,1.2866215234776603,0.32718938968958156,-0.9915636347739862,0.17283539015269764,1.408012269782,1.2454405385795932,-0.9242665895369795,-1.1126316462328174,0.37392588742634175,-1.2063611658909752,-1.473856962785249,1.070401837021636,1.8298689357561384
0.7026922209107724,0.9906579693175857,-0.440327089412664,-0.9656081041070596,-0.5471149893120582,-1.0357842692720256,0.32718938968958156,-0.9915636347739862,-1.1836137879207056,-0.9178374556366102,1.2454405385795932,1.3969629310430347,1.1466885201862331,-0.82673477028235,-1.2063611658909752,-1.473856962785249,-0.01656066116339038,-0.8106159834959589
1.2965038108120068,0.9906579693175857,-0.440327089412664,-0.9656081041070596,-0.5471149893120582,-0.42462485012737144,0.32718938968958156,-0.9915636347739862,0.17283539015269764,-0.9178374556366102,-1.0269875536081858,-0.9242665895369795,1.1466885201862331,-0.82673477028235,0.8289391504586738,1.3366362566776104,0.9440881522172598,-0.0555898150965441
0.31846119215115015,0.9906579693175857,-0.440327089412664,1.0356168260670764,1.8277693346647275,-0.05792919864057891,0.32718938968958156,-0.9915636347739862,-1.1836137879207056,-0.9178374556366102,1.2454405385795932,1.3969629310430347,-1.1126316462328174,-0.82673477028235,-1.2063611658909752,1.3366362566776104,-0.34730307269063826,-0.28072777853723213
-0.1006999301320742,-1.0094301272202446,-0.440327089412664,-0.9656081041070596,-0.5471149893120582,-1.076528230548336,-3.0563338283944432,0.06266610210697406,-1.1836137879207056,-0.9178374556366102,1.2454405385795932,-0.9242665895369795,1.1466885201862331,-0.82673477028235,0.8289391504586738,0.39980518352332395,-0.5600419102559032,-0.8727572379553376
